source_en,target_id,word_count_en,word_range,translation,bleu_score,adequacy,fluency,morphosyntactic,semantic,pragmatic
"We are creating the technology that is going to create the new shared experience , which will create the new world .","Kita menciptakan teknologi yang akan menciptakan pengalaman bersama yang baru , yang nantinya membuat dunia baru .",22,20-30,"Kami menciptakan teknologi yang akan menciptakan pengalaman baru, yang akan menciptakan dunia baru.",0.3006435681188121,4,5,5,4,5
"And in 2009 , I was asked to make a poster to be placed in the subway cars in New York City for a year .","Dan pada tahun 2009 , saya diminta membuat poster untuk ditempatkan di kereta bawah tanah di New York selama 1 tahun .",26,20-30,"Dan pada tahun 2009, saya diminta membuat poster untuk dipasang di kereta bawah tanah di Kota New York untuk satu tahun.",0.4037950169038541,5,5,5,5,5
"So together they form a map for the rest of the brain , telling the brain continually , "" Where am I now within my environment ? ""","Sehingga membentuk peta bagi bagian otak lainnya , memberi tahu kepada otak secara terus menerus , "" Di mana saya berada dalam lingkungan saya ini ? """,28,20-30,"Jadi, mereka membentuk peta untuk otak lainnya, terus-menerus memberitahu otak, “ Di mana aku sekarang dalam lingkunganku?”",0.0211412625421557,5,5,5,5,5
And so we 've created the eco-acre transfer-to-transfer development rights to the transit corridors and allow the re-greening of those former subdivisions for food and energy production .,Jadi kami membuat transfer eko-are untuk memindahkan hak pengembangan kepada koridor-koridor transit dan memungkinkan penghijauan kembali dari daerah-daerah itu untuk menghasilkan makanan dan energi .,28,20-30,"Dan demikian, kami telah menciptakan hak transfer ekosistem untuk koridor transit, serta mengizinkan pemulihan wilayah-wilayah sebelumnya untuk produksi makanan dan energi.",0.0218390077507741,3,4,4,3,4
"And we think that this is a field that is moving incredibly fast , and holds a lot in store for the future .","Dan kami pikir teknologi adalah bidang yang bergerak sangat cepat , dan menyimpan lebih banyak hal lagi di masa depan .",24,20-30,"Dan kami pikir ini adalah bidang yang bergerak sangat cepat, dan menyimpan banyak potensi di masa depan.",0.2745660557586876,5,5,5,5,5
"And even though there is food that we are producing at great cost , we don 't actually value it .",Dan meskipun kita menghabiskan biaya besar untuk menghasilkan makanan kita sebenarnya tidak menghargainya .,21,20-30,"Dan meskipun ada makanan yang kita produksi dengan biaya yang besar, kita sebenarnya tidak menghargainya.",0.0925159978069645,5,5,5,5,5
"Once we play that note and magnify the motions 250 times , we can very clearly see how the glass vibrates and resonates in response to the sound .","Ketika kami memainkan nada itu dan memperbesar gerakannya 250 kali , Kita dapat melihat dengan jelas kaca itu bergetar Dan beresonansi dalam merespon suara",29,20-30,"Setelah kita memainkan nada itu dan memperbesar gerakan 250 kali, kita dapat melihat dengan sangat jelas bagaimana kaca bergetar dan beresonansi sebagai respons terhadap suara.",0.2129220827178339,5,5,5,5,5
"So the more you block it , the more it emboldens people to actually avoid the censorship and thus win in this cat-and-mouse game .","Jadi semakin kita memblokirnya , semakin akan mendorong orang untuk membacanya dan ini menjadi seperti kucing dan tikus .",25,20-30,"Jadi, semakin banyak kamu memblokir itu, semakin banyak orang yang merasa tidak perlu menghindari penyensoran, sehingga mereka berhasil dalam permainan kucing dan tikus ini.",0.0465746980717069,2,4,4,2,4
"And every one of those rising dots represents probably about 20 , 30 searches , or something like that .","Dan semua titik yang memancar ini merepresentasikan sekitar 20 , 30 pencarian , atau sekitar itu .",20,20-30,"Dan setiap titik-titik yang naik itu kemungkinan besar mewakili sekitar 20, 30 pencarian, atau yang sejenisnya.",0.0180852180799177,5,5,5,5,5
"Europe of and by the people , a Europe , an experiment in deepening and widening democracy beyond borders .","Eropa oleh dan dari rakyat , sebuah Eropa , sebuah eksperimen yang memperluas dan memperdalam demokrasi melampaui batas negara .",20,20-30,"Eropa dan oleh rakyat, Eropa, sebuah eksperimen dalam memperdalam dan memperluas demokrasi di luar batas-batas.",0.0291715715794227,4,4,4,4,4
We were talking about what happens when you increase the number of sides of a polygon to a very large number .,Kita sedang berbincang tentang apa yang terjadi saat anda meningkatkan jumlah sisi-sisi sebuah segi banyak ke sebuah angka yang sangat besar .,22,20-30,Kita sedang membahas apa yang terjadi ketika jumlah sisi dari poligon ditingkatkan menjadi angka yang sangat besar.,0.0834891244281039,5,5,5,5,5
The golf clubs were owned by John F. Kennedy and sold for three-quarters of a million dollars at auction .,Tongkat golf ini dimiliki oleh John F. Kennedy dan dijual seharga 750.000 dolar di balai lelang .,20,20-30,Bola golf milik John F. Kennedy dan dijual untuk tiga jutaan dolar di lelang.,0.2551692736378226,2,3,3,2,3
I found out that they had a very hard time dealing with frustration and difficulties - not because they were physically unfit .,Saya menyadari mereka mengalami saat-saat sulit menghadapi rasa frustrasi dan kesulitan - bukan karena mereka tidak sehat secara fisik .,23,20-30,Saya menemukan bahwa mereka mengalami kesulitan besar dalam menghadapi frustrasi dan kesulitan - bukan karena mereka tidak fit secara fisik.,0.404727200247809,5,5,5,5,5
Bodies that were built to hang onto every calorie found themselves swimming in the superfluous calories of the post-war Western diet .,Tubuh yang dibentuk untuk mengambil setiap kalori yang ada ternyata lahir dalam dunia yang berkelimpahan kalori dalam pola makan Barat pasca perang .,22,20-30,"جسمان dibangun untuk menahan setiap kalori yang ditemukan, terseret dalam surplus kalori diet Barat pasca perang.",0.0555876503576703,2,1,1,2,2
"For students , it 's quite an experience , but for a school , it could be very difficult or expensive to maintain .","Bagi para siswa , itu adalah pengalaman tersendiri , namun bagi sekolah , hal itu bisa jadi sangat sulit atau mahal untuk dilakukan .",24,20-30,"Untuk siswa, itu adalah pengalaman yang cukup menantang, tetapi bagi sekolah, hal itu bisa sangat sulit atau mahal untuk dipelihara.",0.2467928970496829,5,5,5,5,5
"Computer voices are sometimes not very sophisticated , but with my computer , I can communicate more widely than ever before .","Suara komputer tidak selalu begitu canggih , tapi dengan komputer saya , saya bisa lebih luas berkomunikasi daripada sebelumnya .",22,20-30,"Suara komputer terkadang tidak terlalu canggih, tetapi dengan komputer saya, saya bisa berkomunikasi lebih luas dari sebelumnya.",0.0431199000446871,5,5,5,5,5
"So let 's move away from thinking about business here and philanthropy there , and let 's start thinking about doing good business .","Jadi marilah beralih dari berpikir tentang bisnis dan berderma secara terpisah , dan mulailah berpikir tentang melakukan bisnis yang baik .",24,20-30,"Baiklah, mari kita tinggalkan pemikiran tentang bisnis dan kemurahan hati, dan mulailah berpikir tentang melakukan hal-hal baik.",0.2263074335315111,3,4,4,3,4
"Of course you need to be in physical , very good , condition , so I 'm training a lot .",Sudah pasti Anda harus memiliki kondisi fisik yang sangat prima jadi saya sering berlatih .,21,20-30,"Tentu saja kamu perlu dalam kondisi fisik yang sangat baik, sangat bagus, sehingga aku melatih banyak.",0.1531024544118244,3,3,3,3,3
"And the fact is , we 're going to use the nuclear waste we have for fuel in the fourth generation of reactors that are coming along .","Dan kenyataannya adalah , kita akan menggunakan limbah nuklir sebagai bahan bakar di reaktor generasi keempat yang akan datang .",28,20-30,"Dan kenyataannya, kita akan menggunakan limbah radioaktif yang kita miliki sebagai bahan bakar untuk reaktor keempat generasi yang akan datang.",0.2118008548235711,4,4,4,4,5
"If you 're involved in anything that 's communal , that involves lots of people getting together , there are things for you in religion .","Jika anda terlibat dalam apapun yang bersifat kebersamaan , melibatkan banyak orang bersama-sama , maka banyak hal yang bisa anda pelajari dari agama .",26,20-30,"Jika Anda terlibat dalam sesuatu yang bersifat kolektif, melibatkan banyak orang berkumpul, ada hal-hal dalam agama yang bisa Anda temukan.",0.0678977714776951,5,5,5,5,5
"But this time , the predator sneaks in a reply that cleverly mimics exactly what the other female just said .",Tapi kali ini si pemangsa menyelipkan jawaban yang dengan cerdik meniru apa yang dikatakan betina tadi .,21,20-30,"Tapi kali ini, predator menyelinap masuk dengan balasan yang dengan cerdik meniru tepat apa yang baru saja diucapkan wanita lainnya.",0.161955701285324,5,5,5,5,5
"( Laughter ) But most people , when you stop to ask them , will admit to harboring a strange sort of fondness for clouds .","( Tertawa ) Tapi untuk kebanyakan orang , apabila Anda bertanya , akan mengakui semacam perasaan suka mereka akan awan .",26,20-30,"Tawa. Tapi sebagian besar orang, ketika mereka berhenti bertanya, akan mengakui memiliki kecintaan yang aneh terhadap awan.",0.0228628839136996,3,3,3,3,4
"And two years ago , even , this project would not have happened , just because the technology then wouldn 't have supported it .","Dan bahkan dua tahun yang lalu , proyek ini tidak mungkin dilakukan , hanya karena teknologi yang ada tidak mendukung .",25,20-30,"Dan dua tahun lalu, bahkan, proyek ini tidak akan terjadi, hanya karena teknologi itu pada saat itu tidak mendukungnya.",0.0916507532937423,5,5,5,5,5
"In the end , Benjamín and Julián decided the best thing they could do was to organize the community and act together .","Pada akhirnya , Benjamín and Julián memutuskan hal terbaik yang dapat mereka lakukan adalah mengorganisir masyarakat dan bertindak bersama .",23,20-30,"Pada akhirnya, Benjamín dan Julián memutuskan yang terbaik yang bisa mereka lakukan adalah mengorganisir komunitas dan bekerja sama.",0.1760394738264942,5,5,5,5,5
"When it has a scarce resource that it wants to turn into a desirable outcome , it thinks in terms of efficiency .","Saat kita memiliki sumber daya terbatas yang ingin diubah menjadi hasil yang diinginkan , kita harus berpikir dalam hal efisiensi .",23,20-30,"Ketika memiliki sumber daya langka yang ingin ia jadikan hasil yang diinginkan, ia berpikir dalam hal efisiensi.",0.095150554800958,5,5,5,5,5
Romo 's a robot that uses a device you already know and love - your iPhone - as his brain .,Romo adalah robot yang menggunakan perangkat yang kita semua ketahui dan suka - iPhone Anda - sebagai otaknya .,21,20-30,Romo adalah robot yang menggunakan perangkat yang sudah kamu kenal dan sukai - iPhone - sebagai otaknya.,0.3806578488587556,5,5,5,5,5
"So , Homo erectus was the first human ancestor to leave Africa and begin its spread across the globe .","Jadi , Homo erectus merupakan leluhur manusia pertama yang meninggalkan Afrika dan mulai menyebar ke seluruh dunia .",20,20-30,"Jadi, Homo erectus adalah manusia purba pertama yang meninggalkan Afrika dan mulai menyebar ke seluruh dunia.",0.5009689322721979,5,5,5,5,5
"The Charter of the United Nations , the Bretton Woods institutions , as they 're called , The World Bank , and the International Monetary Fund .","Persatuan Bangsa Bangsa , Institusi Bretton Woods , atau yang disebut dengan Bank Dunia , dan IMF ( Dana Keuangan Internasional ) .",27,20-30,"The Charter of the United Nations, the Bretton Woods institutions, as they are called, The World Bank, and the International Monetary Fund.",0.0175553886123075,1,1,1,1,1
"They report that Israelis who had never been active before , upon seeing the film , understand the power of nonviolence and start joining their activities .","Mereka melaporkan bahwa orang Israel yang sebelumnya tidak pernah aktif , setelah melihat film ini memahami kekuatan dari tindakan antikekerasan dan mulai bergabung dengan kegiatan mereka .",27,20-30,"Mereka melaporkan bahwa warga Israel yang belum pernah aktif sebelumnya, setelah menonton film, memahami kekuatan non-kekerasan dan mulai bergabung dengan kegiatan mereka.",0.2231239832784834,5,5,5,5,5
""" "" And wouldn 't it be great if we could somehow see what that is , "" "" I hear you ask .",""" "" Dan bisakah kita melihat apa itu sebenarnya , "" "" mungkin Anda bertanya .",24,20-30,"““Dan bukankah itu akan sangat menyenangkan jika kita bisa melihat apa itu, “ “Aku mendengar kamu bertanya.””",0.0289279693161432,4,3,3,4,3
"And importantly , we need to reallocate the few specialists who are available to perform roles such as capacity-building and supervision .","Dan yang penting adalah , kita harus menyediakan beberapa spesialis yang bersedia melakukan peran-peran seperti pelatihan dan pengawasan .",22,20-30,"Dan pentingnya, kita perlu untuk mendiversifikasi sumber daya yang tersedia, sehingga dapat melakukan peran seperti pembangunan kapasitas dan pengawasan.",0.0159363573666033,2,4,4,2,3
"Woman 4 : Google "" "" jellyfish . "" "" ( Music ) Man 10 : It 's beautiful .","Wanita 4 : Cari di Google "" "" ubur-ubur . "" "" ( Musik ) Pria 10 : Ini indah .",20,20-30,Wanita 4 : Google ““ jellyfish . ““ ( Musik ) Pria 10 : Itu indah.,0.295024316606239,5,3,3,5,4
"Although it weighs only two percent of the body , it alone uses 25 percent of all the energy that your body requires to run per day .","Walaupun berat otak hanya 2 persen dari berat tubuh , namun otak menggunakan 25 persen dari semua energy yang dibutuhkan tubuh setiap hari ,",28,20-30,"Walaupun hanya menanggung dua persen dari berat badan, ia sendiri menggunakan 25 persen dari semua energi yang tubuh Anda butuhkan untuk berjalan per hari.",0.2180019395605822,4,4,4,4,5
"And by being a zero-dollar laptop , we can go to countries that can 't afford it at all .","Dan dengan menggratiskannya , kami dapat pergi ke negara-negara yang tidak mampu sama sekali .",20,20-30,"Dan dengan menjadi laptop tanpa biaya, kita bisa pergi ke negara-negara yang tidak mampu membelinya sama sekali.",0.3263598326609893,5,5,5,5,5
"And although breast density generally declines with age , up to a third of women retain dense breast tissue for years after menopause .",Dan walaupun kepadatan payudara berkurang seiring dengan usia hampir sepertiga wanita tetap memiliki jaringan payudara yang padat bertahun-tahun setelah menopause .,24,20-30,"Dan meskipun densitas payudara umumnya menurun seiring bertambahnya usia, hingga tiga dari wanita masih mempertahankan jaringan payudara padat selama bertahun-tahun setelah menopause.",0.0318208468400777,4,4,4,4,5
"I put my snorkel in my mouth , and I rolled over the side of the Zodiac into the water .","saya memasang snorkel di mulut saya , dan saya turun dari Zodiac lalu masuk ke dalam air .",21,20-30,"Saya memasukkan snorkel ke mulut saya, dan saya berputar-putar di sisi Zodiac ke dalam air.",0.0384888669194853,4,4,4,4,5
"Whatever we call it , it 's new , it 's beginning , and I think it 's gong to quite significant .","Apapun sebutannya , ini masih baru , masih awal , dan menurut saya akan jadi cukup penting .",23,20-30,"Segala sesuatu yang kita sebut, itu baru, itu awal yang baru, dan saya pikir ini akan sangat signifikan.",0.0161532284064872,5,5,5,5,5
But imagine what the properties of this limestone block might be if the surfaces were actually in conversation with the atmosphere .,Tetapi bayangkan apa sifat dari sebuah blok batu kapur ini jika permukaannya sebenarnya ada dalam percakapan dengan udara .,22,20-30,"Namun, bayangkan apa propertinya dari batu kapur ini jika permukaannya benar-benar berbicara dengan atmosfer.",0.2278108681780963,4,4,4,4,4
"We also think that individuals can make a difference , and they should , because individuals , together , we can all help create a movement .","Kami juga berpikir bahwa setiap individu dapat membawa perubahan , dan mereka harus , karena setiap individu , bersama-sama , kita semua dapat membantu menciptakan suatu gerakan .",27,20-30,"Individu juga berpikir bahwa individu dapat membuat perbedaan, dan mereka harus, karena individu, bersama-sama, kita semua dapat membantu menciptakan gerakan.",0.1949560796282147,3,3,3,3,3
"So what were these ancient - I mean , they 're ancient , they 're foreign , but they 're at the same time somehow familiar .","Jadi apa yang benda kuno ini - Maksud saya , benda ini kuno , dan asing , tapi pada saat yang bersamaan entah mengapa terasa akrab .",27,20-30,"Jadi, apa yang dari ini ini, aku maksud, mereka 'kan kuno, maksud, mereka 'kan asing, tapi sekaligus, somehow familiar.",0.0168075886595515,2,2,2,2,2
"In Kyrgyzstan , just over the last few weeks , unprecedented levels of violence occurred between ethnic Kyrgyz and ethnic Uzbeks .","Di Kyrgyzstan , baru beberapa minggu yang lalu , sebuah kekerasan dengan tingkat yang tak terduga sebelumnya , muncul antara etnis Kyrgyz dan etnis Uzbek .",22,20-30,"Di Kyrgyzstan, baru-baru ini dalam beberapa minggu terakhir, terjadi tingkat kekerasan yang belum pernah terjadi sebelumnya antara masyarakat Kyrgyz dan masyarakat Uzbek.",0.0272388314787381,5,5,5,5,5
"And so did another equally improbable , accidental designer , who was also not above using violence to get what he wanted .","Begitu juga desainer lainnya yang sama mustahil dan kebetulan , yang juga menggunakan kekerasan untuk mencapai tujuannya .",23,20-30,"Dan begitulah seorang desainer yang sama, sama tidak mungkin, yang juga tidak segan menggunakan kekerasan untuk mendapatkan apa yang dia inginkan.",0.0639343068826622,4,4,4,4,4
"Of course there are other challenges - health care , disease burdens and pandemics , environmental challenges and , of course , radicalized terrorism .","Tentu saja ada tantangan lain - pelayanan kesehatan , beban penyakit dan pandemi , tantangan lingkungan dan , tentu saja , teroris radikal .",25,20-30,"Tentu saja ada banyak tantangan lainnya – perawatan kesehatan, beban penyakit, pandemi, tantangan lingkungan, dan tentu saja, terorisme radikal.",0.0494986348653749,5,5,5,5,5
"I can put it so that one ear hears one speaker , the other ear hears the other . That 's true binaural sound .","Saya dapat membuatnya sehingga satu telinga mendengar satu speaker , dan telinga yang lain mendengar speaker yang lain . Suara binaural sesungguhnya .",25,20-30,"Saya bisa menempatkannya sehingga satu telinga mendengar satu pembicara, dan yang lain mendengar pembicara lainnya. Itu benar suara binaural.",0.217135653231801,4,4,4,4,4
"So we can 't wait to get you all robots , and we can 't wait to see what you build .",Kami sudah tidak sabar menanti Anda semua memiliki robot dan robot apa yang Anda buat .,22,20-30,"Kita tidak sabar untuk bertemu dengan semua robot kalian, dan kita tidak sabar untuk melihat apa yang kalian bangun.",0.0350254123106397,4,4,4,4,4
"As with BP , the hole does get plugged , at least temporarily , but not before exacting a tremendous price .","Mengenai BP , lubangnya berhasil tertutup walaupun hanya sementara , tetapi tidak terjadi sebelum mengeluarkan biaya yang banyak .",22,20-30,"Sebagai dengan BP, lubang itu tetap tertutup, setidaknya sementara waktu, tetapi tidak sebelum menanggung harga yang sangat mahal.",0.0271726417391751,3,3,3,3,3
"I mean literally every table , every chair in this apartment had yielded its original function to now serve as a surface for swaying stacks of books .","Maksud saya setiap meja , setiap kursi dalam apartemen ini tidak berfungsi sebagaimana mestinya hingga sekarang terlihat menjadi tempat untuk tumpukan buku .",28,20-30,"Saya maksud setiap meja, setiap kursi di apartemen ini telah menyerahkan fungsinya ke sekarang menjadi permukaan untuk menumpuk buku-buku.",0.0293393728260936,4,4,4,4,4
We thought that maybe what they 're doing is trying to get off the hot soil and also spitting onto their face to cool their head down .,Kami kira yang mereka lakukan sesungguhnya adalah menjauh dari tanah sekaligus meludahi wajahnya untuk mendinginkan kepalanya .,28,20-30,Kita pikir mungkin apa yang mereka lakukan adalah mencoba melarikan diri dari tanah yang panas dan juga meneteskan ke wajah untuk mendinginkan kepalanya.,0.0622927555853161,3,3,3,3,3
"I think there are any number of reasons , and I 'm just going to not get into detail but mention a few .","Saya rasa ada beberapa alasan . Saya tidak akan merincinya , namun saya akan menyebutkan beberapa .",24,20-30,"Saya pikir ada banyak alasan, dan saya hanya akan menyebutkan beberapa.",0.0290518174434141,3,5,5,3,5
"These women are descendants of Polynesian navigators , trained in the old ways by their elders , and now they 're passing it on to me .","Para wanita ini adalah keturunan dari navigator Polinesia , dilatih dengan cara kuno oleh sesepuh mereka . Kini mereka meneruskannya padaku .",27,20-30,"Wanita-wanita ini adalah keturunan para penjelajah Polinesia, dilatih dengan cara-cara kuno oleh para kakek mereka, dan sekarang mereka meneruskannya kepada saya.",0.0713351517942914,4,5,5,4,5
So it was the need and the people we saw in the early ' 90s - that 's what made us go back and work for them .,Jadi kebutuhan dan orang-orang yang kami lihat pada awal tahun 90-an lah yang membuat kami kembali dan bekerja untuk mereka .,28,20-30,"Jadi, itu kebutuhan dan orang-orang yang kita lihat pada awal tahun 90-an – itulah yang membuat kita kembali dan bekerja untuk mereka.",0.4027672046365773,5,5,5,5,5
Ines is a a transgender hooker on the streets of Jakarta ; she 's a chick with a dick .,Ines adalah seorang pekerja seksual transgender di jalanan di Jakarta . Dia adalah wanita berjenis kelamin pria ( waria ) .,20,20-30,Ines adalah seorang wanita transgender yang bekerja sebagai pelacur di jalanan Jakarta ; dia adalah seorang gadis dengan penis.,0.0660658428384757,5,5,5,5,4
"They can unite . They can come together . If people would stop , lives will be saved . "" "" That 's what I 'd heard .","Mereka bisa bersatu . Mereka bisa berkumpul . Kalau orang-orang berhenti , nyawa akan diselamatkan . "" "" Itulah yang saya dengar .",28,20-30,"Mereka bisa bersatu. Mereka bisa berkumpul. Jika orang-orang berhenti, nyawa akan diselamatkan. “Itu yang kudengar.”",0.0305206032591167,5,5,5,5,5
"I don 't care if you 're on the left , on the right , up the middle , wherever .","Saya tidak peduli Anda di sisi kiri , kanan , atas tengah , apapun .",21,20-30,"Aku tidak peduli apakah kamu di kiri, di kanan, di tengah, di mana pun.",0.031124182233206,5,5,5,5,5
"You can remake your streets quickly , inexpensively , it can provide immediate benefits , and it can be quite popular .","Anda bisa membuat kembali jalan-jalan dengan cepat , tidak mahal , yang bisa memberikan manfaat langsung , dan bisa menjadi cukup populer .",22,20-30,"Anda dapat merekonstruksi jalan-jalan Anda dengan cepat, murah, dan dapat memberikan manfaat segera, dan bahkan bisa sangat populer.",0.0236675872533973,5,5,5,5,5
"I mean , at that time , trust me , they were only referring to the Israeli and Palestinian conflict .","Percayalah , zaman itu yang dimaksud hanya konflik Israel dan Palestina .",21,20-30,"Saya maksud, pada saat itu, saya percaya padamu, mereka hanya berbicara tentang konflik Israel dan Palestina.",0.0654186894175443,4,4,4,4,4
"If you want to state your opinion without any opportunity for response or argument or pushback or growth , write a blog .","Jika Anda ingin menyampaikan pendapat tanpa memberi ruang bagi tanggapan , sanggahan , sentilan , atau perkembangan , menulislah di blog .",23,20-30,"Jika Anda ingin menyampaikan pendapat tanpa kesempatan untuk respons, argumen, atau perlawanan, tulis sebuah blog.",0.2110112407266445,4,5,5,4,5
"From Gando , my home village in Burkina Faso , to Berlin in Germany to become an architect is a big , big step .","Dari Gando , kampung halaman saya di Burkina Faso , ke Berlin di Jerman untuk menjadi seorang arsitek adalah sebuah langkah yang besar .",25,20-30,"Dari Gando, desa rumahku di Burkina Faso, ke Berlin di Jerman, menjadi seorang arsitek adalah langkah yang sangat besar.",0.1753530649163591,5,5,5,5,5
"And that results in the ridiculously detrimental lack of diversity in our workforce , particularly in areas of influence .","Hal itu menciptakan kurangnya keragaman yang sangat merugikan dalam angkatan kerja kita , terutama dalam bidang-bidang yang berpengaruh .",20,20-30,"Dan itu menghasilkan kurangnya keragaman yang sangat merugikan di tenaga kerja kita, terutama di bidang pengaruh.",0.2134638973666068,5,5,5,5,5
"And inside the sphere with me is an intensified camera that 's about as sensitive as a fully dark-adapted human eye , albeit a little fuzzy .","Dan di balik bulatan kaca itu dengan saya adalah sebuah kamera yang sepeka mata manusia yang memandang dalam kegelapan , walaupun sedikit lebih buram .",27,20-30,"Dan di dalam bola ini, ada kamera yang sangat intensif, sebanding dengan mata manusia yang sepenuhnya gelap gulma, namun sedikit buram.",0.0600445217788019,2,3,3,2,3
"When you look closer at this region , you start to see things like sinuous channels - we didn 't know . You see a few round things .","Ketika kita melihat lebih dekat pada daerah ini , Anda mulai melihat hal-hal seperti saluran-saluran berliku-liku , kami tidak tahu . Anda melihat beberapa benda bulat .",29,20-30,"Ketika Anda melihat lebih dekat ke wilayah ini, Anda mulai melihat hal-hal seperti saluran melengkung – kita tidak tahu. Anda melihat beberapa benda bulat.",0.2757207777268792,5,5,5,5,5
"Well , saving that fuel , 69 percent of the fuel in light vehicles costs about 57 cents per saved gallon .",Menghemat 69 persen bahan bakar dengan kendaraan ringan menghabiskan biaya sekitar 15 sen per liter yang dihemat .,22,20-30,"Baik, menghemat bahan bakar, 69 persen bahan bakar dalam kendaraan ringan menghabiskan sekitar 57 sen per galon yang disimpan.",0.2147917245987804,3,4,4,3,4
"And this thing is the second vortex to be built in the world , in a two-and-a-half meter drop on a river .","Dan ini adalah pusaran air kedua yang dibangun di dunia , dengan beda ketinggian 2,5 meter dari sungai .",23,20-30,"Dan ini adalah kedua vortex yang dibangun di dunia, di sebuah celah air dengan ketinggian dua dan satu setengah meter di sungai.",0.0841422798244015,3,4,4,3,4
"Cisco actually estimates that , within four years , more than 90 percent of the web 's data will be video .","Cisco bahkan memperkirakan bahwa , dalam waktu empat tahun , lebih dari 90 persen dari data web adalah video .",22,20-30,"Cisco sebenarnya memperkirakan, dalam empat tahun ke depan, lebih dari 90 persen data web akan berupa video.",0.1714599716645038,5,5,5,5,5
"Because in the long run , I think there is no reason , no practical reason for newspapers to survive .","Karena dalam waktu lama , saya rasa tidak ada alasan , alasan praktis surat kabar akan selamat .",21,20-30,"Karena dalam jangka panjang, saya pikir tidak ada alasan praktis mengapa koran harus bertahan hidup.",0.0787217315474443,5,5,5,5,5
"Because these different languages impose a barrier , as we 've just seen , to the transfer of goods and ideas and technologies and wisdom .","Karena bahasa-bahasa yang berbeda ini menciptakan halangan , seperti yang baru saja kita lihat , untuk mentransfer barang dan ide dan teknologi dan pengetahuan .",26,20-30,"Karena berbagai bahasa itu menciptakan penghalang, seperti yang baru saja kita lihat, untuk transfer barang dan ide serta kebijaksanaan.",0.2001539209661492,4,5,5,4,5
"Even that most glorious expression of countryhood , the World Cup , gives us national teams comprised mostly of multilocal players .","Bahkan ekpresi kebanggaan nasional terbesar , yaitu Piala Dunia , memperlihatkan pemain multi lokal yang menyusun tim nasional .",22,20-30,"Bahkan ekspresi kebanggaan paling agung dari kesatuan nasional, Piala Dunia, memberikan kami tim-tim nasional yang sebagian besar terdiri dari pemain dengan lokasi yang beragam.",0.0123849012828105,4,5,5,4,5
"And the more these organizations are complex and sophisticated , the less we can think of them as the opposite of a state .","Dan semakin kompleks dan canggih organisasi ini , Semakin sulit kita bisa menganggap mereka sebagai bukan suatu negara .",24,20-30,"Dan semakin kompleks dan canggih organisasi-organisasi ini, semakin sedikit kita bisa memandang mereka sebagai lawan dari negara.",0.2439752290501317,4,5,5,4,5
"Well , I believe that the failure of leadership is the fact that we have taken you out of the process .",Saya percaya bahwa kegagalan kepemimpinan merupakan fakta bahwa kami telah mengeluarkan anda dari proses .,22,20-30,"Baik, saya percaya bahwa kegagalan kepemimpinan adalah karena kita telah mengasingkan Anda dari proses.",0.1831864139359509,4,5,5,4,5
"And you knew what the limit was : they would start getting twitchy and you 'd back up , come back in a few hours .","dan ada batasnya juga , saat mereka mulai bertingkah aneh , kita harus mulai mundur , baru balik lagi dalam beberapa jam ,",26,20-30,"Dan kamu tahu batasnya : mereka akan mulai gelisah dan kamu akan menunda, kembali dalam beberapa jam.",0.0224936719743319,4,4,4,4,5
"I went to a very elitist , snobbish , expensive education in India , and that almost destroyed me .","saya memasuki sekolah paling elit , keren dan termahal di India dan hal itu hampir menghancurkan saya",20,20-30,"Saya pergi ke pendidikan tinggi yang sangat elitis, sombong, mahal di India, dan itu hampir menghancurkanku.",0.0290603563364351,5,5,5,5,5
"So this session is supposed to be about the future , so I 'd thought I 'd talk at least briefly about it .","Dan sesi ini membahas tentang masa depan , saya akan berbicara lebih singkat tentang ini .",24,20-30,"Jadi, sesi ini seharusnya tentang masa depan, jadi saya pikir saya akan berbicara setidaknya secara singkat tentangnya.",0.0865148073201992,5,5,5,5,5
"There we lived with the Inuit in the tiny Inuit community of 200 Inuit people , where [ we ] were one of three non-Inuit families .","Di sana kami tinggal bersama orang Inuit . Dalam komunitas kecil orang Inuit yang terdiri dari 200 orang , kami adalah salah satu dari tiga keluarga non-Inuit .",27,20-30,"Ada kita tinggal bersama suku Inuit di komunitas Inuit kecil yang terdiri dari 200 orang Inuit, di mana [kita] adalah salah satu dari tiga keluarga non-Inuit.",0.3322835678528649,5,4,4,5,5
"These are all very different examples of people who drew upon their platforms and resources in academia , tech and media , to actively express their allyship .","Ini adalah beberapa contoh dimana orang-orang menggunakan posisi dan sumber daya mereka di bidang akademis , teknologi , dan media untuk menyatakan dukungan mereka .",28,20-30,"Berikut terjemahan teks tersebut ke dalam Bahasa Indonesia:

Mereka semua adalah contoh-contoh yang sangat berbeda tentang orang-orang yang memanfaatkan platform dan sumber daya mereka dalam akademisi, teknologi, dan media, untuk secara aktif mengekspresikan solidaritas mereka.",0.0786153929339974,5,4,4,5,5
"We know that kids spend a lot of time behind screens today , whether it 's television or computer games or whatnot .","Kita tahu anak-anak menghabiskan banyak waktu di depan layar hari ini , apakah itu televisi atau permainan komputer atau yang lainnya .",23,20-30,"Kita tahu bahwa anak-anak menghabiskan banyak waktu di depan layar hari ini, baik itu televisi maupun permainan komputer.",0.3743981785289105,4,5,5,4,5
