source_en,target_id,word_count_en,word_range,translation,bleu_score,adequacy,fluency,morphosyntactic,semantic,pragmatic
"And I 'll give you another story - Egypt , the most hidden , glorious success in public health .","Dan saya berikan anda sebuah cerita lain , Mesir , cerita sukses tentang kesehatan publik yang luar biasa namun tersembunyi .",20,20-30,"Saya akan berikan kamu sebuah cerita lain – Egypt, yang paling dalam, keberhasilan terbaik di bidang kesehatan publik.",0.0538182697089809,3,4,4,3,4
"Whether it was through settling down in agricultural communities , all the way through modern medicine , we have changed our own evolution .","Baik dengan menetap dalam lingkungan pertanian sampai pada pengobatan modern , kita telah mengubah evolusi kita sendiri .",24,20-30,"Saat ini, apakah karena kita telah mengadakan kehidupan di komunitas pertanian, sejak kehidupan modern hingga, kita telah mengubah evolusi kita sendiri.",0.1779392574533938,3,3,3,3,4
"Why ? Because the soul , the human soul , embodies a piece of the divine breath , a piece of the divine soul .","Mengapa demikian ? Karena jiwanya , jiwa manusianya , menyimpan sebagian daripada nafas ilahi , sebagian daripada jiwa ilahi .",25,20-30,"Mengapa? Karena, sang paha, manusia, masing-masing... menciptakan sebuah bagian dari tatanan, sebuah bagian dari sang paha yang menciptakan.",0.0,1,1,1,1,1
"I had to eat right , exercise , meditate , pet dogs , because that lowers the blood pressure .","Saya harus makan dengan benar , berolah raga , meditasi , memelihara anjing , karena semua itu menurunkan tekanan darah .",20,20-30,"Saya harus makan sehat, olahraga aktif, meditasi, dan memiliki hewan ikan, karena itu membuat konsuksinya turun.",0.0506072008965833,2,2,2,2,2
"I have been really lucky with this technology : all of a sudden as it is ready , the world is ready to accept it .","Saya sangat beruntung dengan teknologi ini , tiba-tiba saat alat ini selesai , dunia sudah siap menerimanya .",26,20-30,"Saya terlihat bahagia dengan teknologi ini: semuanya tiba-tiba ketika teknologi itu siap, maslahat ini telah siap menerima.",0.0301851979804,2,2,2,2,2
"The question I would ask is , "" "" What 's worth solving ? "" "" If you haven 't seen this , it 's pretty amazing .","Pertanyaan yang akan saya ajukan adalah , "" "" Apa yang layak diselesaikan ? "" "" Bila Anda belum melihat ini , ini cukup luar biasa .",28,20-30,"Pertanyaan yang saya ingin ajukan adalah ""Apa yang harus diproses?"" Jika kamu belum melihat ini, ini menarik.",0.0258926528732483,3,4,4,3,4
"It 's like if you 're a chef and you put it on your menu , you risk being attacked .","Rasanya seperti bila anda seorang koki dan menyediakannya di daftar menu , anda bisa diserang .",21,20-30,"Itu seperti jika Anda adalah seorang chef dan menyajikan di menu, Anda akan terganggu.",0.0175110262552054,3,4,4,3,4
"Now let 's ask ourselves , what could such artifacts say about us to people 4,000 years into the future ?","Mari kita bertanya pada diri sendiri , artefak seperti itu bisa mengatakan apa tentang kita kepada orang-orang yang hidup 4.000 tahun di masa depan ?",21,20-30,"Sekarang kita akan mengajak diri sendiri, apa kata-kata tersebut bisa menunjukkan tentang kita kepada masyarakat 4.000 tahun lagi?",0.0527795247682247,4,4,4,4,4
"In spite of deposit fees , much of this trash leading out to the sea will be plastic beverage bottles .","Meskipun ada biaya pembuangan , sebagian besar dari sampah ke laut akan berupa botol plastik minuman .",21,20-30,"Meskipun ada biaya deposit, banyak dari itu yang mengisi laut akan menjadi kemasan plastik minuman air.",0.0869107368590853,4,4,4,4,4
And she and her family fled Syria through the desert into Jordan and she 's been living in this camp for the last year and a half .,Ia dan keluarganya kabur dari Suriah ke Yordania melalui gurun dan ia telah tinggal di kamp ini selama satu setengah tahun terakhir .,28,20-30,"Dan mereka dan keluarga mereka melangkapi negara Syria melalui jalur pasir kekhalongan Jordan, dan dia telah tinggal di sini dalam beberapa bulan.",0.0488594147069244,2,2,2,2,2
"Suddenly , everybody 's doing the Twist : white teenagers , kids in Latin America , making its way into songs and movies .","Tiba-tiba , semua orang menari Twist , anak muda kulit putih , anak-anak di Amerika Latin , hingga masuk ke banyak lagu dan film .",24,20-30,"Sekarang, semuanya melakukan Twist: tenenekan putih, anak-anak di Asia Tengga, memasuki lagu dan film.",0.0194706203316925,2,2,2,2,2
"In environmental circles , we often hear that , rather than shifting to renewables , we are continuing with business as usual .","Dalam lingkaran pecinta lingkungan , kita sering mendengar , daripada berpindah pada yang terbaharukan , kita tetap melanjutkan bisnis seperti biasa .",23,20-30,"Di lingkungan lingkungan, kita sering mengakui bahwa, sedangkan bukanlah penggantian terhadap energi terbarui, kita tetap berusaha dengan cara ini.",0.0274965644575489,3,3,3,3,3
"I , me , me , mine . It 's like a perfect song , that song . A perfect teaching .","Saya , diri saya , milik saya. seperti lagu yang sempurna , sebuah ajaran yang sempurna .",22,20-30,"Ku,ku,ku,ku. Tapi lagu itu sempurna, lagu itu. Sementara itu, pelajaran itu sempurna.",0.0112289682977747,4,4,4,4,4
"And at the time , people actually answered that question positively : "" "" Yes . "" "" But there was no evidence .","Dan saat itu orang-orang sebenarnya menjawab pertanyaan itu dengan pasti , "" "" ya . "" "" Namun tidak ada bukti .",24,20-30,"Saat itu, orang-orang menyatakan jawaban positif: ""Ya."" Namun, tidak ada bukti.",0.0162294774336316,5,5,5,5,5
"I looked into the face of her son sitting next to her , and his face was just riven with grief and confusion .","Saya melihat wajah putranya yang duduk di sebelahnya , dan wajahnya terbelah antara kesedihan dan kekalutan .",24,20-30,"Saya menghadapinya, saudinya berada di depannya, dan wajah saudinya terlihat terluka dengan kegembiraan dan kebingungan.",0.0172981873666494,2,2,2,2,2
We can no longer afford to shield the kids from the ugly truth because we need their imagination to invent the solutions .,Kita tak dapat lagi melindungi anak-anak kita dari kenyataan pahit karena kita membutuhkan imajinasi mereka untuk menciptakan solusi .,23,20-30,Kita tidak bisa lagi menghindari sisinya dari ketidakutuhan karena kita membutuhkan imajinasi mereka untuk menciptakan solusi.,0.3375160569474483,2,2,2,2,2
"If the dark energy remains around , the stars around us will use up their nuclear fuel , they will stop burning .","Jika energi gelap tetap ada , bintang-bintang di sekitar kita akan kehabisan bahan bakar dan berhenti .",23,20-30,"Jika energi gelap terus berada di sekitar, surya di sekitar kita akan menyerap energi fisiologi mereka, dan mereka akan menghenti berbendungan.",0.1700107809840422,2,2,2,2,2
What makes this gift so valuable is that it 's packed with protein that the female will use to provision her eggs .,Yang menjadikan hadiah ini sangat berharga adalah karena mengandung protein yang akan digunakan betina untuk membekali telurnya .,23,20-30,Bagaimana itu menjadi sangat berharga adalah karena dalamnya tersedia protein yang akan digunakan untuk menjaga kebutuhan darah pada keheningan.,0.2610490903329069,1,2,2,1,2
"This is such a new area , and as we say back in Brooklyn , you ain 't seen nothin ' yet . ( Laughter ) ( Applause )","Ada sebuah area baru , dan seperti yang saya katakan di Brooklyn , anda belum melihat apapun . ( Tawa ) ( Tepuk Tangan )",29,20-30,"Ini adalah area yang baru, dan sebelum kita kembali ke Brooklyn, Anda belum lihat apa-apa lagi. (Kekalahan) (Applause)",0.0103547479567399,3,3,3,3,3
And they take a big piece of the action - 10 to 20 percent just to send money to another country .,Dan mereka mengambil untung banyak - 10-20 persen untuk mengirim uang ke negara lain .,22,20-30,Dan mereka mengambil bagian besar dari tindakan – 10 hingga 20 persen untuk mengirim uang ke negara lain.,0.3368020956312902,4,4,4,4,4
"So the project is going very , very well , and I urge you to check out the website and watch this space .","Jadi proyek ini berjalan dengan sangat sangat baik , dan saya mengajak anda untuk mengunjungi situsnya dan melihat proyek ini .",24,20-30,"Jadi proyek ini berjalan sangat, sangat baik, dan aku beri tahu Anda untuk melihat website ini dan lihat sini.",0.1434411807321372,4,3,3,4,3
"When the devil bites another devil , it actually physically implants living cancer cells into the next devil , so the tumor continues to grow .","Saat Tasmanian devil itu menggigit hewan lainnya , sebenarnya secara fisik memasukkan sel kanker hidup ke hewan berikutnya sehingga tumornya terus tumbuh .",26,20-30,"Ketika devil bertubuh pada devil lain, mungkin secara fisik mengimplan sel kanker hidup pada devil yang lain, sehingga tumor bergerak berdiri.",0.0562178969819823,2,2,2,2,2
"But of course , you know at the U.N. , sometimes things move slowly , and they basically said no .","Namun , seperti yang Anda tahu , terkadang beberapa hal berjalan lambat di PBB , dan mereka berkata tidak .",21,20-30,"Tapi kamu tahu di PBB, seringkali hal-halnya tergerak lambat, dan mereka sebenarnya menegaskan tidak.",0.0234006252426455,4,4,4,4,5
"So it 's really now a matter of taking this through to certification , flight testing , and going through all of these regulatory approvals processes .","Jadi kini tinggal mendapatkan sertifikasi atas penemuan ini , uji coba penerbangan , dan melalui semua proses perizinan yang ada .",27,20-30,"Maka, hal itu sekarang menjadi masalah untuk mengambil ini melalui penyetoran, pengujian terbang, dan menghadapi semua proses peraturan pemerintah.",0.0243712912597013,3,4,4,3,4
The party line is that every single aspect of my life has just gotten dramatically better ever since I participated in the miracle that is childbirth and family .,Pedomannya adalah semua sisi kehidupan saya menjadi jauh lebih baik sejak saya berpartisipasi dalam keajaiban bernama melahirkan dan keluarga .,29,20-30,Pola pemerintah adalah bahwa setiap aspek dari hidup saya telah luar biasa baik sejak saya melibatkan dalam kejadian yang luar biasa yang terjadi selama masa kehidupan saya.,0.042698234523543,2,3,3,2,3
"And in fact , if you compare it to data , it fits very well with the development of cities and economies .","Bahkan , kalau kita bandingkan dengan data , cocok sekali dengan perkembangan kota dan ekonomi .",23,20-30,"Dan dalam faktanya, jika kamu mengbandingkannya dengan data, maka mendekati pertumbuhan kota dan pertumbuhan ekonomi.",0.0289395234284078,3,3,3,3,4
"You do not respect the traditions of our society , of our community . "" "" I said no because I knew where I was going .","Kau tak menghormati tradisi masyarakat dan komunitas . "" "" Saya menolak karena saya tahu tujuan saya .",27,20-30,"Saya tidak menghormati kebijaksanaan masyarakat kita, masjid masyarakat kita. ""Mengatakan tidak karena saya tahu di mana saya akan berjalan.""",0.0622849695401344,2,2,2,2,2
They have used the fuel of their pain to begin to redirect that energy towards another mission and another trajectory .,Mereka telah menggunakan bahan bakar dari rasa sakit untuk mengarahkan ulang energi itu menuju misi lain dan lintasan lain .,21,20-30,Mereka telah menggunakan energi dari kebahagiaan mereka untuk mulai mengarahkan energi tersebut keuntungan baru dan satu jalur lain.,0.0611352772639147,2,3,3,2,3
"We have to make this happen , and we can do it with the modern communications that TED has introduced .","Kita harus mewujudkannya , dan kita bisa melakukannya dengan komunikasi modern yang TED perkenalkan .",21,20-30,"Harapkan ini terjadi, dan kita dapat mengadopsi komunikasi modern yang telah dikembangkan oleh TED.",0.0827638053333138,3,4,4,3,4
I realize how your life can change from one second to the other after a major stroke or after a car accident .,Saya sadar bagaimana hidup bisa berubah dalam sekejap setelah serangan stroke atau kecelakaan mobil .,23,20-30,Saya memahami bagaimana perubahan hidupmu dari satu detik hingga satu detik setelah kegagalan besar atau setelah kegaduhan kendaraan.,0.015276780223747,3,3,3,3,4
"First , this problem is just simply too important to continue ignoring because we think we know the answer .","Pertama , masalah ini terlalu penting untuk terus menerus diabaikan karena kita pikir kita tahu jawabannya .",20,20-30,"Pertama, masalah ini sangat penting untuk melanjutkan menghentikan menyangkal karena kita percaya kita tahu jawaban.",0.0489266623567732,2,3,3,2,3
"He wrote , "" "" The universe cannot be read until we have learnt the language and become familiar with the characters in which it is written .","Dia menulis , "" "" Alam semesta tidak bisa dibaca sampai kita telah belajar bahasanya dan mendekatkan diri kita dengan huruf-huruf yang digunakan .",28,20-30,"Dia menulis, ""Saat ini, dunia tidak bisa diakses hingga kita telah memahami bahasa dan mengenal karakternya yang digunakan dalamnya.""",0.030804632807484,3,3,3,3,4
"And face-to-face groups are much smarter than groups that communicate electronically , because 90 percent of our communication is non-verbal .","Dan kelompok tatap muka jauh lebih cerdas dari kelompok yang berkomunikasi secara elektronis , karena 90 % komunikasi kita adalah non-verbal .",21,20-30,"Dan kelompok yang berada di depan satu sama sekali lebih berpikir lebih baik dibanding kelompok yang berkomunikasi elektronik, karena 90 persen dari komunikasi kita adalah non-verbal.",0.0795934838513776,4,3,3,4,4
"We can have disagreements without being disagreeable , but it 's important for us to sharpen each other , so that we all can rise .","Kita boleh saja berbeda pendapat tanpa perlu berseteru , tapi penting bagi kita untuk saling mengasah , supaya kita bisa bangkit bersama .",26,20-30,"Kita bisa berpangkalan tanpa menjadi ketidaksetiaan, namun penting bagi kita untuk mempertahankan atau mempertahankan perbedaan, sehingga kita bisa menyebar.",0.1312096641127108,2,2,2,2,2
